learner_id,course_id,module_id,content_type,assessment_score,feedback_rating,content_difficulty,recommended_courses
6218,7,501,Quiz,83,Good,Hard,2
6219,9,385,Text,6,Excellent,Intermediate,6
6220,19,535,Quiz,17,Poor,Easy,2
6221,7,546,Video,49,Poor,Easy,6
6222,2,209,Text,22,Excellent,Intermediate,14
6223,10,42,Video,95,Average,Intermediate,19
6224,19,186,Video,58,Average,Easy,11
6225,4,182,Text,31,Good,Easy,5
6226,9,752,Quiz,88,Excellent,Intermediate,1
6227,10,126,Quiz,80,Poor,Hard,17
6228,7,78,Quiz,78,Good,Intermediate,20
6229,2,854,Video,2,Excellent,Easy,4
6230,2,955,Text,68,Poor,Intermediate,5
6231,11,493,Quiz,39,Poor,Intermediate,17
6232,12,95,Text,80,Excellent,Intermediate,2
6233,8,441,Quiz,42,Poor,Easy,2
6234,6,511,Quiz,46,Poor,Easy,15
6235,2,654,Text,85,Average,Intermediate,10
6236,18,221,Text,32,Average,Easy,1
6237,1,718,Quiz,24,Excellent,Hard,1
6238,15,897,Quiz,60,Poor,Easy,14
6239,14,53,Text,96,Good,Intermediate,14
6240,15,852,Quiz,20,Poor,Intermediate,2
6241,17,695,Quiz,47,Good,Intermediate,16
6242,2,695,Video,35,Excellent,Intermediate,1
6243,8,989,Quiz,85,Excellent,Intermediate,19
6244,15,324,Video,67,Poor,Hard,13
6245,6,259,Quiz,9,Poor,Hard,10
6246,16,545,Video,3,Excellent,Easy,5
6247,12,657,Text,82,Good,Intermediate,5
6248,3,723,Text,27,Average,Easy,4
6249,10,845,Text,48,Good,Intermediate,19
6250,8,643,Text,16,Excellent,Easy,10
6251,1,279,Video,96,Excellent,Hard,15
6252,11,72,Text,22,Poor,Intermediate,6
6253,17,944,Text,43,Excellent,Intermediate,8
6254,17,469,Video,82,Excellent,Hard,12
6255,5,916,Video,48,Average,Easy,13
6256,15,169,Text,82,Poor,Easy,11
6257,2,957,Video,57,Good,Easy,17
6258,16,403,Quiz,97,Good,Easy,18
6259,11,361,Text,65,Average,Easy,14
6260,19,390,Video,11,Good,Easy,15
6261,14,547,Video,10,Average,Easy,12
6262,8,205,Video,14,Excellent,Easy,12
6263,4,62,Video,78,Good,Hard,4
6264,6,412,Video,19,Excellent,Easy,17
6265,16,8,Video,57,Poor,Easy,9
6266,5,460,Text,50,Average,Hard,6
6267,10,747,Quiz,73,Good,Hard,14
6268,10,439,Video,75,Excellent,Easy,8
6269,8,671,Video,10,Average,Easy,17
6270,12,781,Text,12,Good,Hard,16
6271,16,128,Video,99,Good,Intermediate,8
6272,17,76,Video,16,Excellent,Easy,17
6273,17,277,Quiz,57,Average,Hard,16
6274,6,512,Video,77,Average,Intermediate,14
6275,3,194,Quiz,81,Excellent,Easy,12
6276,11,872,Quiz,94,Excellent,Intermediate,7
6277,17,756,Quiz,72,Excellent,Hard,7
6278,15,416,Video,78,Good,Hard,13
6279,11,705,Quiz,78,Poor,Intermediate,5
6280,13,264,Text,46,Good,Easy,14
6281,15,314,Video,25,Average,Easy,6
6282,13,889,Quiz,8,Poor,Hard,9
6283,3,875,Quiz,22,Poor,Easy,11
6284,15,94,Text,60,Good,Easy,15
6285,15,858,Quiz,62,Poor,Easy,16
6286,18,505,Text,78,Excellent,Intermediate,8
6287,8,648,Video,48,Excellent,Hard,8
6288,6,96,Video,38,Excellent,Hard,4
6289,9,716,Text,29,Average,Hard,11
6290,17,916,Text,15,Excellent,Easy,14
6291,14,794,Video,5,Good,Intermediate,7
6292,1,62,Text,85,Poor,Easy,17
6293,14,469,Text,20,Poor,Intermediate,6
6294,8,804,Text,5,Excellent,Hard,11
6295,12,836,Quiz,42,Poor,Intermediate,5
6296,10,720,Video,6,Poor,Easy,7
6297,5,447,Quiz,25,Poor,Easy,16
6298,8,903,Video,86,Good,Hard,6
6299,17,631,Quiz,19,Average,Intermediate,11
6300,17,356,Video,7,Average,Hard,3
6301,4,195,Quiz,40,Average,Easy,15
6302,1,794,Video,0,Poor,Hard,11
6303,1,7,Text,4,Excellent,Intermediate,18
6304,5,444,Text,35,Excellent,Intermediate,1
6305,12,584,Video,79,Poor,Hard,7
6306,16,540,Quiz,31,Average,Intermediate,18
6307,3,199,Text,68,Average,Easy,7
6308,11,385,Video,62,Poor,Intermediate,6
6309,17,611,Video,50,Good,Hard,2
6310,5,89,Video,79,Poor,Intermediate,9
6311,13,780,Text,9,Excellent,Intermediate,2
6312,15,692,Text,98,Poor,Easy,3
6313,4,40,Video,36,Excellent,Hard,19
6314,14,908,Quiz,24,Poor,Easy,16
6315,10,770,Video,89,Good,Hard,13
6316,1,829,Quiz,24,Excellent,Hard,8
6317,9,912,Quiz,62,Excellent,Intermediate,17
6318,6,187,Video,40,Good,Hard,13
6319,4,601,Quiz,19,Good,Hard,16
6320,8,178,Quiz,1,Average,Intermediate,18
6321,8,740,Quiz,87,Good,Intermediate,15
6322,13,935,Text,55,Excellent,Intermediate,4
6323,9,253,Video,5,Excellent,Easy,1
6324,14,561,Quiz,17,Excellent,Hard,7
6325,11,315,Video,72,Good,Hard,10
6326,7,657,Text,59,Excellent,Intermediate,18
6327,19,243,Quiz,74,Poor,Intermediate,11
6328,1,988,Text,75,Average,Easy,15
6329,15,395,Quiz,32,Good,Intermediate,15
6330,11,321,Quiz,30,Good,Easy,2
6331,1,549,Quiz,63,Excellent,Easy,6
6332,10,257,Text,23,Average,Easy,12
6333,4,56,Quiz,53,Excellent,Easy,16
6334,3,313,Quiz,68,Good,Intermediate,18
6335,4,191,Quiz,36,Poor,Easy,20
6336,4,967,Video,47,Average,Hard,20
6337,16,291,Text,79,Poor,Intermediate,12
6338,6,307,Video,23,Good,Intermediate,11
6339,2,927,Video,25,Good,Easy,1
6340,3,570,Quiz,11,Average,Hard,18
6341,2,701,Video,39,Average,Hard,17
6342,11,734,Text,23,Good,Intermediate,14
6343,17,380,Text,57,Average,Easy,8
6344,11,847,Quiz,88,Good,Hard,2
6345,16,202,Text,14,Good,Hard,5
6346,16,741,Quiz,8,Poor,Easy,11
6347,19,309,Text,60,Good,Intermediate,6
6348,4,111,Text,81,Average,Easy,5
6349,19,159,Quiz,46,Average,Intermediate,19
6350,6,82,Quiz,10,Excellent,Hard,17
6351,4,429,Quiz,96,Excellent,Intermediate,17
6352,11,338,Video,70,Poor,Hard,10
6353,3,483,Quiz,46,Good,Easy,1
6354,19,984,Text,0,Good,Intermediate,13
6355,15,760,Text,91,Average,Hard,13
6356,12,943,Quiz,9,Good,Easy,10
6357,12,379,Text,28,Average,Easy,5
6358,14,67,Video,58,Excellent,Hard,4
6359,15,900,Video,75,Average,Intermediate,9
6360,13,278,Quiz,47,Poor,Easy,5
6361,7,867,Text,3,Excellent,Easy,1
6362,14,471,Text,86,Poor,Intermediate,12
6363,13,266,Video,59,Poor,Intermediate,6
6364,5,408,Video,43,Poor,Easy,11
6365,14,498,Text,42,Average,Easy,8
6366,5,961,Quiz,97,Good,Hard,17
6367,11,142,Quiz,79,Average,Intermediate,6
6368,10,733,Text,1,Average,Hard,20
6369,14,255,Text,48,Poor,Easy,10
6370,13,732,Text,78,Good,Easy,17
6371,8,903,Text,32,Excellent,Hard,20
6372,6,125,Quiz,63,Good,Easy,20
6373,2,589,Text,85,Poor,Hard,14
6374,9,461,Text,43,Excellent,Intermediate,13
6375,4,224,Video,74,Average,Easy,10
6376,18,907,Video,37,Excellent,Easy,8
6377,5,936,Video,80,Excellent,Easy,19
6378,12,542,Text,98,Excellent,Easy,17
6379,19,874,Quiz,70,Good,Hard,16
6380,5,662,Text,2,Good,Intermediate,13
6381,12,815,Video,63,Poor,Easy,2
6382,2,887,Quiz,76,Average,Hard,9
6383,2,370,Quiz,35,Poor,Hard,9
6384,9,870,Video,46,Excellent,Hard,11
6385,14,278,Quiz,10,Poor,Hard,14
6386,14,380,Quiz,28,Good,Intermediate,1
6387,7,471,Quiz,7,Average,Easy,12
6388,14,648,Text,4,Good,Hard,11
6389,6,22,Video,37,Average,Intermediate,13
6390,12,407,Quiz,93,Average,Intermediate,9
6391,14,253,Text,54,Excellent,Hard,5
6392,4,332,Video,26,Average,Hard,4
6393,2,282,Quiz,83,Poor,Hard,2
6394,5,141,Quiz,61,Excellent,Hard,8
6395,6,227,Video,76,Average,Easy,14
6396,13,337,Video,81,Good,Hard,8
6397,7,578,Video,91,Average,Intermediate,4
6398,8,544,Quiz,35,Excellent,Intermediate,6
6399,19,457,Text,6,Average,Intermediate,16
6400,7,719,Quiz,6,Excellent,Intermediate,13
6401,4,835,Video,27,Poor,Easy,2
6402,16,334,Quiz,98,Excellent,Hard,8
6403,19,839,Video,5,Good,Hard,17
6404,9,82,Video,7,Good,Intermediate,18
6405,19,401,Quiz,45,Excellent,Easy,12
6406,10,394,Text,90,Average,Easy,2
6407,13,186,Text,12,Poor,Intermediate,20
6408,15,639,Quiz,40,Good,Easy,11
6409,15,722,Video,8,Average,Easy,13
6410,16,44,Video,21,Average,Easy,19
6411,7,807,Text,89,Excellent,Easy,10
6412,18,32,Video,52,Average,Easy,6
6413,11,172,Quiz,35,Average,Easy,17
6414,1,278,Quiz,62,Good,Hard,4
6415,13,993,Video,3,Average,Hard,11
6416,12,995,Quiz,87,Poor,Hard,10
6417,8,69,Quiz,71,Good,Hard,7
6418,1,317,Quiz,55,Excellent,Easy,2
6419,14,545,Text,60,Excellent,Intermediate,4
6420,15,14,Quiz,76,Good,Intermediate,19
6421,10,426,Text,22,Excellent,Intermediate,4
6422,15,121,Quiz,52,Excellent,Intermediate,2
6423,10,296,Text,83,Average,Easy,3
6424,7,900,Text,13,Excellent,Easy,19
6425,7,235,Text,49,Excellent,Intermediate,17
6426,1,958,Quiz,47,Poor,Intermediate,7
6427,7,661,Text,18,Excellent,Easy,19
6428,15,512,Text,33,Average,Hard,9
6429,16,791,Video,75,Excellent,Easy,2
6430,4,28,Quiz,13,Excellent,Hard,19
6431,5,220,Video,35,Good,Easy,3
6432,1,149,Video,68,Excellent,Easy,7
6433,1,922,Text,43,Poor,Intermediate,4
6434,15,504,Video,54,Good,Easy,7
6435,19,495,Quiz,61,Excellent,Hard,1
6436,5,188,Video,26,Average,Intermediate,15
6437,1,835,Video,26,Average,Easy,14
6438,11,509,Quiz,75,Average,Easy,2
6439,16,531,Video,35,Good,Hard,2
6440,13,216,Quiz,53,Excellent,Easy,12
6441,7,703,Video,95,Poor,Easy,14
6442,5,178,Video,96,Good,Intermediate,15
6443,5,423,Video,33,Good,Hard,5
6444,11,971,Video,74,Excellent,Intermediate,5
6445,6,204,Quiz,17,Poor,Hard,5
6446,5,496,Text,10,Excellent,Intermediate,6
6447,14,314,Video,94,Poor,Intermediate,8
6448,5,165,Text,17,Excellent,Intermediate,15
6449,14,802,Text,88,Poor,Intermediate,12
6450,11,515,Quiz,73,Average,Hard,5
6451,14,261,Text,13,Average,Intermediate,19
6452,1,86,Video,3,Excellent,Intermediate,20
6453,16,252,Video,46,Excellent,Easy,4
6454,15,844,Video,46,Good,Easy,1
6455,4,794,Video,78,Good,Hard,10
6456,18,303,Text,89,Poor,Easy,8
6457,6,136,Quiz,56,Average,Easy,10
6458,4,794,Quiz,83,Excellent,Hard,10
6459,12,508,Text,17,Poor,Easy,8
6460,6,533,Text,80,Excellent,Hard,14
6461,2,36,Text,29,Excellent,Intermediate,10
6462,9,37,Video,7,Excellent,Hard,15
6463,3,582,Text,71,Poor,Easy,16
6464,7,326,Video,81,Average,Hard,13
6465,5,439,Video,90,Good,Easy,17
6466,15,633,Video,45,Poor,Hard,16
6467,15,53,Text,2,Good,Hard,15
6468,6,402,Quiz,39,Poor,Hard,16
6469,4,854,Video,95,Average,Easy,10
6470,1,397,Video,72,Good,Easy,9
6471,6,862,Text,84,Poor,Hard,20
6472,9,553,Text,24,Excellent,Easy,17
6473,6,898,Text,9,Good,Easy,19
6474,16,404,Text,42,Good,Easy,14
6475,16,826,Text,52,Poor,Intermediate,9
6476,5,381,Quiz,19,Poor,Intermediate,15
6477,17,693,Quiz,21,Average,Easy,5
6478,16,517,Quiz,89,Average,Intermediate,20
6479,17,124,Quiz,81,Poor,Hard,14
6480,5,452,Video,2,Poor,Easy,20
6481,3,46,Text,75,Excellent,Intermediate,1
6482,19,875,Video,37,Average,Easy,3
6483,18,192,Quiz,71,Good,Easy,4
6484,11,588,Quiz,73,Excellent,Easy,18
6485,12,79,Quiz,48,Excellent,Easy,12
6486,9,66,Text,92,Good,Intermediate,19
6487,6,924,Text,51,Average,Intermediate,2
6488,9,961,Text,27,Poor,Easy,6
6489,18,304,Video,89,Good,Hard,12
6490,2,337,Video,19,Good,Intermediate,12
6491,10,32,Video,12,Average,Easy,4
6492,9,669,Text,11,Poor,Easy,1
6493,10,777,Quiz,25,Average,Intermediate,7
6494,19,794,Quiz,65,Poor,Easy,18
6495,7,871,Text,60,Average,Intermediate,3
6496,3,864,Quiz,55,Good,Hard,2
6497,17,736,Text,3,Good,Intermediate,11
6498,14,646,Quiz,84,Poor,Hard,12
6499,3,514,Quiz,21,Average,Intermediate,6
6500,2,518,Text,80,Average,Intermediate,10
6501,14,967,Quiz,80,Average,Intermediate,11
6502,13,161,Quiz,41,Poor,Easy,3
6503,6,487,Text,66,Poor,Hard,5
6504,18,253,Text,46,Good,Easy,17
6505,8,162,Quiz,81,Average,Hard,5
6506,11,276,Video,46,Good,Easy,5
6507,1,462,Quiz,52,Average,Intermediate,11
6508,6,478,Quiz,55,Excellent,Easy,4
6509,11,188,Quiz,64,Excellent,Hard,17
6510,9,879,Text,46,Poor,Easy,17
6511,14,807,Video,86,Excellent,Easy,5
6512,1,286,Video,95,Good,Intermediate,8
6513,18,965,Video,8,Excellent,Hard,3
6514,4,283,Quiz,72,Good,Easy,13
6515,4,428,Video,58,Good,Hard,11
6516,15,829,Video,23,Average,Easy,8
6517,10,626,Quiz,56,Poor,Easy,19
6518,16,649,Quiz,96,Poor,Hard,12
6519,17,533,Quiz,18,Average,Intermediate,12
6520,17,915,Quiz,82,Poor,Intermediate,1
6521,17,948,Quiz,82,Poor,Intermediate,3
6522,5,490,Quiz,11,Excellent,Intermediate,14
6523,16,427,Video,40,Average,Easy,9
6524,7,709,Text,31,Good,Easy,4
6525,11,481,Video,12,Poor,Intermediate,12
6526,15,944,Text,2,Average,Hard,11
6527,1,756,Video,10,Excellent,Hard,7
6528,19,376,Text,63,Poor,Easy,1
6529,19,436,Text,19,Good,Intermediate,12
6530,11,984,Video,90,Average,Intermediate,12
6531,17,679,Video,69,Excellent,Easy,10
6532,10,150,Quiz,57,Average,Easy,15
6533,12,101,Text,68,Excellent,Hard,20
6534,15,363,Video,34,Good,Hard,13
6535,8,710,Video,25,Good,Hard,6
6536,5,113,Video,94,Poor,Hard,13
6537,14,779,Quiz,46,Poor,Hard,2
6538,14,886,Video,86,Excellent,Intermediate,5
6539,1,965,Text,92,Average,Easy,12
6540,4,887,Video,15,Good,Hard,9
6541,19,414,Quiz,25,Poor,Hard,15
6542,13,957,Text,38,Good,Intermediate,7
6543,6,851,Video,84,Average,Easy,18
6544,14,354,Quiz,67,Poor,Easy,15
6545,6,838,Video,92,Good,Intermediate,9
6546,4,446,Video,98,Good,Hard,1
6547,8,459,Quiz,51,Poor,Hard,8
6548,15,123,Quiz,9,Good,Intermediate,12
6549,2,446,Video,33,Poor,Intermediate,16
6550,17,237,Text,73,Poor,Intermediate,10
6551,10,623,Video,40,Poor,Intermediate,5
6552,7,998,Quiz,75,Poor,Intermediate,15
6553,6,285,Text,57,Average,Intermediate,19
6554,16,766,Quiz,9,Average,Hard,12
6555,7,927,Video,6,Average,Easy,8
6556,18,851,Video,46,Poor,Intermediate,8
6557,19,415,Video,69,Poor,Hard,11
6558,13,720,Quiz,13,Good,Intermediate,9
6559,19,470,Quiz,68,Excellent,Easy,13
6560,7,681,Video,91,Excellent,Hard,1
6561,11,827,Video,58,Average,Hard,4
6562,3,968,Video,66,Poor,Easy,19
6563,14,929,Quiz,30,Excellent,Easy,5
6564,18,499,Text,96,Poor,Intermediate,16
6565,18,938,Text,53,Good,Easy,9
6566,11,984,Video,50,Average,Intermediate,8
6567,2,929,Video,30,Poor,Hard,14
6568,13,184,Video,27,Poor,Easy,12
6569,5,751,Quiz,34,Average,Intermediate,18
6570,13,713,Quiz,93,Poor,Intermediate,5
6571,11,474,Quiz,48,Excellent,Intermediate,5
6572,15,285,Quiz,46,Poor,Hard,6
6573,18,928,Video,56,Poor,Hard,3
6574,16,841,Text,55,Good,Easy,13
6575,3,105,Video,85,Excellent,Intermediate,1
6576,13,922,Video,27,Good,Intermediate,13
6577,3,884,Video,38,Good,Hard,11
6578,6,455,Video,83,Poor,Hard,5
6579,10,296,Quiz,90,Good,Easy,17
6580,8,600,Quiz,44,Poor,Easy,10
6581,13,926,Video,78,Good,Hard,15
6582,7,894,Text,60,Poor,Easy,17
6583,10,515,Quiz,85,Excellent,Intermediate,9
6584,15,183,Quiz,86,Poor,Intermediate,12
6585,12,382,Text,31,Good,Hard,9
6586,3,343,Quiz,66,Good,Intermediate,9
6587,2,229,Quiz,5,Poor,Intermediate,7
6588,17,829,Text,85,Average,Easy,9
6589,15,599,Video,17,Excellent,Hard,14
6590,12,596,Text,38,Excellent,Hard,15
6591,6,437,Quiz,92,Excellent,Intermediate,10
6592,11,471,Quiz,8,Poor,Hard,16
6593,17,16,Video,67,Poor,Hard,14
6594,19,986,Text,47,Excellent,Hard,2
6595,1,177,Quiz,45,Poor,Easy,18
6596,15,877,Quiz,31,Average,Hard,8
6597,15,550,Video,82,Average,Hard,11
6598,19,676,Text,63,Excellent,Intermediate,15
6599,19,390,Quiz,31,Excellent,Easy,8
6600,15,106,Quiz,21,Excellent,Intermediate,1
6601,16,853,Video,39,Good,Hard,17
6602,2,585,Video,4,Average,Hard,8
6603,10,469,Text,64,Average,Easy,11
6604,19,679,Video,13,Excellent,Intermediate,18
6605,12,122,Text,16,Poor,Easy,16
6606,19,521,Text,9,Average,Easy,8
6607,4,901,Video,46,Poor,Easy,9
6608,16,373,Text,19,Good,Intermediate,5
6609,18,686,Video,56,Good,Intermediate,20
6610,2,298,Text,1,Poor,Easy,11
6611,7,813,Text,38,Average,Easy,9
6612,11,4,Quiz,67,Poor,Intermediate,12
6613,14,947,Quiz,95,Good,Easy,1
6614,7,545,Quiz,0,Good,Intermediate,20
6615,11,167,Video,40,Good,Easy,6
6616,14,448,Text,76,Poor,Hard,14
6617,3,794,Text,39,Excellent,Easy,12
6618,5,201,Quiz,87,Excellent,Easy,18
6619,1,353,Video,43,Excellent,Hard,4
6620,7,199,Text,16,Excellent,Intermediate,19
6621,8,671,Quiz,6,Good,Easy,15
6622,4,138,Text,94,Poor,Intermediate,4
6623,14,202,Quiz,38,Poor,Hard,4
6624,5,582,Text,70,Good,Intermediate,9
6625,19,404,Quiz,8,Average,Hard,16
6626,7,339,Text,30,Good,Easy,19
6627,12,778,Text,94,Good,Hard,12
6628,10,691,Video,79,Poor,Easy,8
6629,15,889,Text,8,Good,Hard,20
6630,18,594,Text,19,Good,Easy,11
6631,17,192,Quiz,55,Average,Intermediate,15
6632,15,987,Text,10,Average,Easy,15
6633,7,149,Video,8,Average,Intermediate,2
6634,17,744,Text,93,Average,Easy,1
6635,15,773,Video,22,Poor,Intermediate,18
6636,17,954,Video,41,Good,Easy,8
6637,2,336,Quiz,97,Excellent,Intermediate,19
6638,4,186,Text,79,Excellent,Hard,8
6639,1,306,Video,96,Average,Intermediate,18
6640,17,86,Quiz,62,Good,Easy,10
6641,10,964,Video,87,Poor,Intermediate,17
6642,11,96,Quiz,1,Average,Easy,17
6643,9,983,Video,52,Poor,Hard,11
6644,3,202,Text,51,Poor,Intermediate,4
6645,15,741,Video,56,Good,Easy,14
6646,5,718,Video,39,Poor,Hard,4
6647,12,79,Quiz,33,Good,Hard,9
6648,5,646,Video,64,Excellent,Easy,14
6649,10,308,Quiz,40,Poor,Hard,14
6650,16,924,Text,84,Excellent,Hard,19
6651,12,93,Text,53,Excellent,Easy,14
6652,10,94,Text,32,Poor,Intermediate,17
6653,18,893,Quiz,61,Excellent,Hard,14
6654,10,497,Video,42,Average,Hard,1
6655,11,50,Text,51,Excellent,Intermediate,1
6656,10,58,Video,17,Average,Hard,12
6657,9,849,Quiz,2,Poor,Intermediate,13
6658,8,271,Video,45,Poor,Easy,1
6659,15,806,Quiz,32,Good,Hard,13
6660,18,736,Video,63,Average,Intermediate,20
6661,3,72,Video,96,Excellent,Hard,8
6662,12,210,Quiz,16,Good,Easy,5
6663,17,847,Text,3,Excellent,Easy,5
6664,16,444,Quiz,68,Excellent,Easy,5
6665,19,265,Video,94,Good,Easy,2
6666,18,492,Text,90,Poor,Hard,19
6667,15,141,Video,25,Poor,Easy,10
6668,12,918,Quiz,42,Poor,Easy,14
6669,19,544,Text,14,Good,Hard,4
6670,16,377,Quiz,9,Excellent,Hard,1
6671,19,552,Quiz,77,Excellent,Hard,14
6672,17,372,Text,45,Poor,Intermediate,10
6673,6,708,Text,93,Excellent,Hard,8
6674,16,927,Text,42,Average,Hard,15
6675,12,353,Text,49,Excellent,Hard,2
6676,10,668,Quiz,92,Good,Intermediate,11
6677,19,297,Text,43,Average,Hard,20
6678,18,928,Quiz,14,Average,Intermediate,20
6679,10,5,Video,31,Poor,Easy,12
6680,5,852,Text,40,Poor,Intermediate,12
6681,5,772,Text,81,Good,Intermediate,17
6682,5,362,Quiz,3,Excellent,Intermediate,20
6683,8,659,Video,66,Poor,Intermediate,9
6684,8,685,Video,82,Average,Easy,4
6685,11,691,Text,51,Excellent,Hard,10
6686,1,74,Quiz,77,Average,Hard,14
6687,2,267,Text,54,Average,Intermediate,5
6688,5,174,Video,12,Poor,Easy,7
6689,19,75,Text,4,Average,Intermediate,10
6690,2,595,Quiz,56,Average,Easy,16
6691,12,248,Quiz,56,Average,Intermediate,9
6692,15,407,Text,58,Poor,Hard,15
6693,19,785,Video,64,Good,Hard,12
6694,18,630,Quiz,65,Poor,Hard,2
6695,15,653,Video,52,Excellent,Intermediate,5
6696,8,54,Text,16,Average,Easy,2
6697,5,457,Quiz,54,Average,Easy,14
6698,17,235,Text,48,Good,Hard,17
6699,11,931,Quiz,65,Excellent,Easy,8
6700,2,123,Video,75,Poor,Hard,17
6701,8,637,Text,32,Poor,Intermediate,14
6702,5,845,Text,49,Poor,Intermediate,16
6703,9,325,Text,24,Poor,Hard,18
6704,9,618,Quiz,49,Good,Hard,1
6705,11,964,Video,67,Good,Easy,16
6706,4,761,Video,73,Good,Intermediate,4
6707,6,430,Video,61,Good,Intermediate,4
6708,11,33,Quiz,66,Excellent,Intermediate,7
6709,5,236,Text,13,Poor,Intermediate,4
6710,8,974,Text,77,Poor,Intermediate,20
6711,13,388,Video,81,Good,Hard,5
6712,6,288,Video,46,Poor,Intermediate,13
6713,6,648,Video,29,Poor,Easy,4
6714,15,152,Text,84,Average,Hard,14
6715,13,251,Text,65,Poor,Intermediate,10
6716,10,788,Text,39,Excellent,Easy,11
6717,3,48,Video,43,Good,Hard,1
6718,2,639,Text,11,Poor,Intermediate,16
6719,6,503,Quiz,90,Poor,Hard,7
6720,7,10,Text,91,Excellent,Intermediate,11
6721,11,303,Quiz,55,Poor,Easy,17
6722,17,70,Video,45,Good,Hard,6
6723,3,90,Quiz,73,Excellent,Hard,11
6724,13,900,Text,27,Good,Hard,5
6725,15,341,Text,70,Average,Intermediate,5
6726,1,456,Quiz,29,Excellent,Hard,11
6727,3,630,Text,96,Excellent,Easy,14
6728,4,996,Video,36,Good,Intermediate,16
6729,4,682,Text,55,Excellent,Intermediate,20
6730,7,680,Quiz,64,Poor,Intermediate,13
6731,9,345,Quiz,88,Good,Hard,10
6732,2,84,Video,62,Excellent,Easy,14
6733,10,577,Video,82,Good,Hard,1
6734,5,901,Quiz,14,Good,Easy,6
6735,1,711,Text,92,Average,Intermediate,20
6736,2,14,Video,83,Good,Intermediate,10
6737,13,322,Video,88,Good,Easy,13
6738,19,969,Quiz,18,Excellent,Hard,16
6739,3,265,Video,85,Average,Easy,7
6740,18,485,Video,9,Good,Hard,8
6741,15,773,Video,89,Good,Hard,3
6742,5,285,Text,55,Excellent,Easy,19
6743,6,702,Quiz,97,Good,Intermediate,15
6744,16,277,Text,86,Good,Hard,2
6745,4,511,Text,69,Poor,Intermediate,12
6746,11,773,Text,66,Excellent,Hard,17
6747,3,661,Video,28,Excellent,Intermediate,3
6748,9,807,Text,48,Good,Hard,13
6749,14,537,Quiz,72,Good,Hard,8
6750,14,195,Quiz,3,Good,Hard,6
6751,17,184,Quiz,25,Average,Easy,16
6752,12,396,Text,69,Good,Intermediate,7
6753,3,775,Quiz,0,Average,Easy,12
6754,1,436,Video,65,Good,Easy,3
6755,11,881,Text,99,Good,Hard,16
6756,3,570,Text,89,Excellent,Intermediate,12
6757,8,739,Quiz,94,Poor,Hard,15
6758,17,874,Text,0,Good,Intermediate,4
6759,11,87,Quiz,71,Good,Hard,2
6760,16,652,Video,11,Excellent,Hard,9
6761,3,585,Video,42,Average,Intermediate,5
6762,13,381,Quiz,92,Excellent,Easy,3
6763,15,12,Video,80,Good,Intermediate,7
6764,7,944,Quiz,40,Good,Easy,3
6765,16,622,Text,71,Excellent,Hard,3
6766,7,277,Video,77,Poor,Hard,9
6767,5,942,Video,70,Average,Hard,1
6768,16,651,Text,24,Average,Easy,18
6769,4,579,Quiz,42,Poor,Intermediate,10
6770,6,105,Text,63,Average,Easy,14
6771,5,255,Text,95,Good,Intermediate,8
6772,13,330,Video,42,Good,Easy,14
6773,16,766,Quiz,99,Poor,Easy,18
6774,7,480,Text,29,Excellent,Intermediate,9
6775,9,204,Text,1,Excellent,Hard,4
6776,12,40,Video,37,Poor,Intermediate,18
6777,7,648,Text,36,Average,Intermediate,17
6778,17,197,Text,72,Poor,Hard,4
6779,17,15,Text,71,Poor,Easy,16
6780,6,358,Text,42,Average,Easy,18
6781,14,989,Quiz,13,Poor,Hard,1
6782,11,652,Text,76,Poor,Intermediate,6
6783,17,11,Quiz,0,Poor,Intermediate,9
6784,4,229,Quiz,62,Poor,Hard,19
6785,7,328,Quiz,23,Average,Hard,7
6786,3,766,Video,51,Poor,Hard,6
6787,16,494,Quiz,53,Good,Hard,6
6788,15,72,Video,85,Average,Easy,13
6789,11,892,Quiz,33,Excellent,Intermediate,18
6790,4,420,Text,43,Excellent,Intermediate,20
6791,7,718,Quiz,34,Good,Intermediate,3
6792,9,604,Quiz,51,Excellent,Easy,6
6793,4,993,Text,1,Average,Hard,18
6794,10,620,Quiz,6,Excellent,Hard,20
6795,7,663,Text,29,Poor,Intermediate,9
6796,11,495,Text,2,Good,Intermediate,2
6797,11,2,Text,98,Average,Intermediate,3
6798,14,141,Text,5,Excellent,Intermediate,18
6799,1,473,Quiz,11,Good,Easy,11
6800,16,312,Text,85,Average,Easy,8
6801,4,797,Video,89,Poor,Intermediate,16
6802,13,290,Quiz,30,Poor,Hard,5
6803,18,505,Text,75,Average,Easy,14
6804,7,965,Quiz,48,Average,Hard,14
6805,7,2,Quiz,27,Average,Intermediate,8
6806,11,337,Quiz,20,Average,Hard,17
6807,17,582,Text,32,Poor,Intermediate,17
6808,5,380,Text,17,Average,Intermediate,8
6809,4,27,Text,7,Poor,Easy,11
6810,16,854,Quiz,69,Excellent,Hard,7
6811,11,540,Text,88,Poor,Intermediate,1
6812,1,782,Quiz,11,Poor,Hard,20
6813,1,798,Text,60,Average,Easy,2
6814,5,302,Quiz,31,Good,Hard,10
6815,15,399,Text,9,Poor,Hard,3
6816,6,909,Text,82,Poor,Hard,20
6817,8,304,Video,25,Excellent,Intermediate,11
6818,13,188,Text,52,Average,Hard,15
6819,3,194,Text,9,Good,Intermediate,8
6820,8,709,Text,26,Good,Intermediate,10
